"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-14","7.16",,"0.22","0.0","0.0","71","79","66","  160","  160","16.1","21.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-15","4.03",,"0.26","0.0","0.0","71","81","65","  160","  160","12.1","15.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-16","5.82",,"0.01","0.0","0.0","74","80","67","  330","  320","23.9","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-17","6.93",,"0.00","0.0","0.0","75","87","68","  350","  350","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-18","10.29",,"0.00","0.0","0.0","80","90","72","  250","  240","18.1","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-19","7.61",,"0.00","0.0","0.0","82","90","72","  270","  250","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-20","5.59",,"0.00","0.0","0.0","82","93","70","  250","  260","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-21","8.05",,"0.00","0.0","0.0","82","93","72","  140","  130","31.1","42.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-22","6.49",,"0.00","0.0","0.0","80","93","69","  140","  150","16.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-23","4.92",,"0.00","0.0","0.0","85","96","73","  350","  360","19.9","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-24","4.92",,"0.00","0.0","0.0","85","96","73","   60","   60","19.9","28.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-25","7.16",,"0.00","0.0","0.0","84","97","72","  100","  100","15.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-26","6.71",,"0.00","0.0","0.0","84","93","73","  100","   80","16.1","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-27","4.70",,"0.29","0.0","0.0","83","95","72","  100","   10","21.0","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-28","6.93",,"0.00","0.0","0.0","80","95","70","  130","  140","17.0","23.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-29","9.62",,"0.00","0.0","0.0","83","93","71","  100","  110","18.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-30","7.83",,"0.00","0.0","0.0","82","94","71","  140","  140","23.9","34.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-08-31","5.37",,"0.11","0.0","0.0","81","93","70","  210","  210","21.9","29.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-01","6.93",,"0.06","0.0","0.0","78","88","70","  290","  300","21.9","27.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-02","7.61",,"0.00","0.0","0.0","79","90","72","  220","  230","15.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-03","4.70",,"0.02","0.0","0.0","82","95","72","   80","   80","29.1","38.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-04","7.38",,"0.00","0.0","0.0","80","92","71","   10","   20","19.9","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-05","6.71",,"0.07","0.0","0.0","77","84","69","  350","  340","18.1","23.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-06","4.70",,"0.00","0.0","0.0","76","93","67","  340","   30","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-07","4.03",,"0.00","0.0","0.0","82","96","68","  170","  170","16.1","23.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-08","9.17",,"0.00","0.0","0.0","81","95","69","  100","   80","19.9","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-09","5.37",,"0.00","0.0","0.0","81","94","69","  170","  230","14.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-10","3.36",,"0.00","0.0","0.0","81","95","66","  200","  150","8.9","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-11","3.13",,"0.00","0.0","0.0","81","95","65","  160","  190","10.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-12","4.03",,"0.00","0.0","0.0","80","94","61","  100","   90","15.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-13","2.68",,"0.00","0.0","0.0","78","93","59","  160","  170","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-14","4.70",,"0.00","0.0","0.0","80","98","64","  200","  200","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-15","6.26",,"0.00","0.0","0.0","82","96","67","   40","   40","21.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-16","4.92",,"0.00","0.0","0.0","81","97","70","  200","  210","16.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-17","5.59",,"0.00","0.0","0.0","83","98","69","   10","  360","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-18","5.14",,"0.00","0.0","0.0","83","97","64","  120","  120","13.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-19","6.71",,"0.00","0.0","0.0","83","97","66","  270","  270","23.0","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-20","11.41",,"0.00","0.0","0.0","86","95","76","  280","  290","23.0","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-21","10.51",,"0.00","0.0","0.0","80","84","68","   90","   70","18.1","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-22","5.82",,"0.00","0.0","0.0","71","82","58","  170","  180","14.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-23","6.26",,"0.00","0.0","0.0","73","88","60","  250","  240","25.1","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-24","4.03",,"0.01","0.0","0.0","76","86","64","  250","   80","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-25","9.40",,"0.04","0.0","0.0","75","81","63","  360","   10","21.0","25.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-26","5.14",,"0.01","0.0","0.0","70","87","58","  260","  260","25.1","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-27","7.61",,"0.00","0.0","0.0","71","82","61","  250","  250","19.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-28","9.62",,"0.00","0.0","0.0","72","82","62","  240","  240","25.1","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-29","8.28",,"0.00","0.0","0.0","73","85","64","  280","  280","19.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-09-30","9.40",,"0.26","0.0","0.0","69","76","59","  300","  300","31.1","44.1","    1",,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-01","6.04",,"0.00","0.0","0.0","64","78","56","  340","  340","16.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-02","7.61",,"0.00","0.0","0.0","68","81","56","  360","  360","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-03","5.37",,"0.00","0.0","0.0","71","86","60","  160","  180","13.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-04","3.80",,"0.00","0.0","0.0","73","87","60","  110","   40","10.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-05","4.25",,"0.00","0.0","0.0","74","86","60","   90","  100","14.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-06","4.03",,"0.00","0.0","0.0","76","89","65","  260","  260","16.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-07","6.71",,"0.00","0.0","0.0","75","90","58","  210","  240","17.0","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-08","4.92",,"0.00","0.0","0.0","75","92","60","  270","  260","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-09","14.32",,"0.00","0.0","0.0","78","92","64","  260","  270","31.1","38.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-10","16.55",,"0.00","0.0","0.0","76","79","55","  280","  270","35.1","50.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-11","10.51",,"0.00","0.0","0.0","67","85","51","  260","  250","25.9","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-12","19.24",,"0.00","0.0","0.0","77","88","60","  260","  260","38.0","55.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-13","3.80",,"0.00","0.0","0.0","63","74","50","  310","  240","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-14","11.41",,"0.00","0.0","0.0","65","77","50","  260","  270","25.1","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-15","11.86",,"0.00","0.0","0.0","65","74","53","  360","   10","25.9","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-16","7.38",,"0.00","0.0","0.0","62","76","50","  130","  110","16.1","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-17","4.70",,"0.00","0.0","0.0","65","81","52","  130","  170","12.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-18","10.51",,"0.00","0.0","0.0","71","85","56","  250","  240","25.1","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-19","9.62",,"0.00","0.0","0.0","73","81","59","  250","  260","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-20","3.80",,"0.00","0.0","0.0","67","83","48","  350","  350","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-21","6.26",,"0.00","0.0","0.0","69","87","53","  360","   20","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-22","3.58",,"0.00","0.0","0.0","71","86","55","  360","   10","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-23","11.41",,"0.00","0.0","0.0","72","83","58","  250","  250","28.0","38.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-24","6.71",,"0.00","0.0","0.0","71","81","57","  240","  270","15.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-25","4.92",,"0.00","0.0","0.0","69","88","52","  190","  210","13.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-26","20.58",,"0.00","0.0","0.0","71","79","56","  260","  270","38.9","55.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-27","14.09",,"0.00","0.0","0.0","60","69","51","  290","  300","28.0","38.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-28","6.04",,"0.00","0.0","0.0","61","73","47","  340","  350","19.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-29","4.25",,"0.00","0.0","0.0","59","78","43","  150","  100","8.9","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-30","5.14",,"0.00","0.0","0.0","62","83","42","  270","  280","15.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-10-31","4.47",,"0.00","0.0","0.0","66","80","49","  200","  200","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-01","5.14",,"0.00","0.0","0.0","64","80","49","  250","  230","17.0","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-02","6.04",,"0.00","0.0","0.0","64","80","46","  300","  300","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-03","6.04",,"0.00","0.0","0.0","61","73","43","  110","  100","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-04","2.01",,"0.00","0.0","0.0","54","68","43","  110","  100","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-05","2.46",,"0.00","0.0","0.0","58","79","42","  160","  150","8.9","10.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-06","2.68",,"0.00","0.0","0.0","62","81","43","  200","  210","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-07","2.68",,"0.00","0.0","0.0","63","82","43","  190","  200","8.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-08","3.36",,"0.00","0.0","0.0","63","79","46","  180","  170","10.1","13.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-09","4.25",,"0.00","0.0","0.0","65","81","47","  260","  270","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-10","8.50",,"0.00","0.0","0.0","66","76","50","  330","  340","23.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-11","8.95",,"0.00","0.0","0.0","60","74","50","   10","  360","14.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-12","5.59",,"0.00","0.0","0.0","56","74","37","   20","  360","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-13","3.80",,"0.00","0.0","0.0","56","75","39","   20","  250","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-14","3.58",,"0.00","0.0","0.0","58","77","38","  360","   10","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-15","4.70",,"0.00","0.0","0.0","58","78","38","  210","  210","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-16","8.72",,"0.00","0.0","0.0","63","79","46","  250","  240","19.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-17","8.28",,"0.00","0.0","0.0","63","76","51","  280","  280","19.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-18","8.28",,"0.00","0.0","0.0","53","58","41","   90","   80","16.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-19","3.13",,"0.00","0.0","0.0","48","66","34","   10","  180","8.1","10.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-20","5.59",,"0.00","0.0","0.0","55","76","37","  250","  260","17.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-21","9.84",,"0.00","0.0","0.0","60","67","47","   80","   90","19.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-22","5.82",,"0.00","0.0","0.0","53","66","44","  350","  350","15.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-23","5.59",,"0.00","0.0","0.0","53","69","43","   20","  210","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-24","10.29",,"0.02","0.0","0.0","62","70","55","  270","  280","25.9","36.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-25","11.41",,"0.02","0.0","0.0","53","57","40","   50","   60","23.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-26","4.70",,"0.04","0.0","0.0","44","54","34","  180","  180","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-27","4.47",,"0.26","0.0","0.0","48","60","42","  200","  200","14.1","19.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-28","3.36",,"0.00","0.0","0.0","51","63","39","  360","  360","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-29","2.46",,"0.00","0.0","0.0","50","68","34","  170","   20","6.9","8.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-11-30","3.58",,"0.00","0.0","0.0","53","71","42","  280","  270","10.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-01","3.58",,"0.00","0.0","0.0","53","64","41","   10","   20","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-02","4.47",,"0.00","0.0","0.0","54","73","42","  240","  230","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-03","4.47",,"0.00","0.0","0.0","57","73","41","  240","  240","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-04","3.36",,"0.00","0.0","0.0","55","69","39","  160","  140","8.1","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-05","4.03",,"0.00","0.0","0.0","58","73","43","  180","  280","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-06","4.92",,"0.00","0.0","0.0","52","56","39","   60","   60","18.1","25.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-07","6.93",,"0.00","0.0","0.0","52","70","39","  160","  170","17.0","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-08","5.59",,"0.00","0.0","0.0","52","68","37","  250","  240","19.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-09","10.51",,"0.00","0.0","0.0","59","69","46","  250","  230","28.0","38.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-10","17.90",,"0.01","0.0","0.0","59","64","51","  250","  280","40.0","55.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-11","8.72",,"0.00","0.0","0.0","48","56","36","  360","   10","19.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-12","4.25",,"0.00","0.0","0.0","45","64","33","   10","   10","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-13","5.59",,"0.00","0.0","0.0","49","68","33","  240","  260","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-14","2.91",,"0.00","0.0","0.0","54","72","39","  160","  190","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-15","12.75",,"0.00","0.0","0.0","62","71","46","  250","  230","32.0","40.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-16","3.36",,"0.00","0.0","0.0","50","62","36","  180","  180","8.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-17","4.25",,"0.00","0.0","0.0","50","65","40","  240","  240","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-18","11.41",,"0.00","0.0","0.0","48","56","39","   80","  350","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-19","3.36",,"0.00","0.0","0.0","44","53","36","  160","  170","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-20","2.91",,"0.00","0.0","0.0","43","60","29","   90","   90","12.1","14.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-21","3.36",,"0.00","0.0","0.0","44","64","27","  230","  240","13.0","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-22","3.13",,"0.00","0.0","0.0","52","69","40","  210","  200","8.9","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-23","6.26",,"0.00","0.0","0.0","54","73","39","  260","  220","15.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-24","15.88",,"0.00","0.0","0.0","65","76","50","  240","  240","40.0","53.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-25","7.16",,"0.00","0.0","0.0","59","73","42","  260","  200","19.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-26","12.30",,"0.00","0.0","0.0","65","73","50","  260","  250","29.1","42.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-27","10.51",,"0.00","0.0","0.0","56","68","42","  250","  260","29.1","36.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-28","10.29",,"0.00","0.0","0.0","54","61","44","  250","  250","29.1","38.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-29","13.20",,"0.00","0.0","0.0","52","60","39","  260","  240","30.0","38.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-30","7.16",,"0.00","0.0","0.0","46","59","32","  260","  260","21.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-12-31","10.29",,"0.58","0.0","0.0","49","50","45","  250","  260","38.0","48.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-01","25.28",,"0.02","0.0","0.0","48","56","34","  240","  260","42.9","57.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-02","4.92",,"0.00","0.0","0.0","36","44","24","  340","  330","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-03","4.25",,"0.00","0.0","0.0","34","50","23","  180","  360","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-04","10.29",,"0.00","0.0","0.0","40","62","25","  270","  270","29.1","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-05","4.92",,"0.00","0.0","0.0","49","63","29","  200","  210","16.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-06","4.03",,"0.00","0.0","0.0","50","66","33","  220","  230","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-07","6.04",,"0.00","0.0","0.0","50","70","31","  260","  250","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-08","11.63",,"0.00","0.0","0.0","59","69","50","  250","  250","23.9","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-09","7.38",,"0.00","0.0","0.0","53","53","41","  360","   70","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-10","9.17",,"0.00","0.0","0.0","44","47","40","  360","   10","17.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-11","4.03",,"0.00","0.0","0.0","43","55","35","  350","  340","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-12","2.91",,"0.00","0.0","0.0","43","63","29","  290","  290","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-13","3.36",,"0.00","0.0","0.0","44","64","26","  200","  190","8.1","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-14","8.28",,"0.00","0.0","0.0","50","71","32","  240","  250","21.9","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-15","5.37",,"0.00","0.0","0.0","50","52","35","   60","   60","16.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-16","2.24",,"0.00","0.0","0.0","40","57","26","  220","  220","8.1","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-17","5.82",,"0.00","0.0","0.0","43","65","27","  250","  220","15.0","18.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-18","9.84",,"0.01","0.0","0.0","56","67","44","  300","  310","25.1","36.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-19","8.28",,"0.00","0.0","0.0","53","62","43","  260","  250","25.1","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-20","6.04",,"0.00","0.0","0.0","44","49","30","   80","  120","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-21","3.36",,"0.00","0.0","0.0","37","53","26","  180","  170","8.9","13.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-22","11.41",,"0.00","0.0","0.0","43","54","33","  100","   90","21.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-23","4.70",,"0.00","0.0","0.0","40","54","27","   40","   50","10.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2022-01-24","4.70",,"0.00","0.0","0.0","43","60","30","  320","  310","15.0","19.9",,,,,,,
